"SchoolYear","ESD","CountyNumber","County","CountyDistrictNumber","District","GradeTested","ReadingTotalTestedNotTested","ReadingTotalMSP_HSPETested","ReadingMetStandardIncludingPrevPass","ReadingPercentMetStandardIncludingPrevPass","ReadingMetStandardWithoutPrevPass","ReadingPercentMetStandardWithoutPrevPass","ReadingPercentMetStandardExcludingNoScore","ReadingLevel1","ReadingPercentLevel1","ReadingLevel2","ReadingPercentLevel2","ReadingLevelBasic","ReadingPercentLevelBasic","ReadingLevel3","ReadingPercentLevel3","ReadingLevel4","ReadingPercentLevel4","ReadingNoScore","ReadingPercentNoScore","ReadingNotMet","ReadingPercentNotMet","ReadingExcusedAbsence","ReadingExempted","ReadingWAASPORT","ReadingWAASDAPE","MathTotalTestedNotTested","MathTotalMSP_HSPETested","MathMetStandardIncludingPrevPass","MathPercentMetStandardIncludingPrevPass","MathMetStandardWithoutPrevPass","MathPercentMetStandardWithoutPrevPass","MathPercentMetStandardExcludingNoScore","MathLevel1","MathPercentLevel1","MathLevel2","MathPercentLevel2","MathLevelBasic","MathPercentLevelBasic","MathLevel3","MathPercentLevel3","MathLevel4","MathPercentLevel4","MathNoScore","MathPercentNoScore","MathNotMet","MathPercentNotMet","MathExcusedAbsence","MathExempted","MathWAASPORT","MathWAASDAPE","WritingTotalTestedNotTested","WritingTotalMSP_HSPETested","WritingMetStandardIncludingPrevPass","WritingPercentMetStandardIncludingPrevPass","WritingMetStandardWithoutPrevPass","WritingPercentMetStandardWithoutPrevPass","WritingPercentMetStandardExcludingNoScore","WritingLevel1","WritingPercentLevel1","WritingLevel2","WritingPercentLevel2","WritingLevelBasic","WritingPercentLevelBasic","WritingLevel3","WritingPercentLevel3","WritingLevel4","WritingPercentLevel4","WritingNoScore","WritingPercentNoScore","WritingNotMet","WritingPercentNotMet","WritingExcusedAbsence","WritingExempted","WritingWAASPORT","WritingWAASDAPE","ScienceTotalTestedNotTested","ScienceTotalMSP_HSPETested","ScienceMetStandardIncludingPrevPass","SciencePercentMetStandardIncludingPrevPass","ScienceMetStandardWithoutPrevPass","SciencePercentMetStandardWithoutPrevPass","SciencePercentMetStandardExcludingNoScore","ScienceLevel1","SciencePercentLevel1","ScienceLevel2","SciencePercentLevel2","ScienceLevelBasic","SciencePercentLevelBasic","ScienceLevel3","SciencePercentLevel3","ScienceLevel4","SciencePercentLevel4","ScienceNoScore","SciencePercentNoScore","ScienceNotMet","SciencePercentNotMet","ScienceExcusedAbsence","ScienceExempted","ScienceWAASPORT","ScienceWAASDAPE","ReadingLevelIndex","MathLevelIndex"
"2011-12","Educational Service District 101","10","Ferry","10309","Republic School District",7,23,23,20,86.9,20,86.9,87,0,0,3,13,0,0,5,21.69,15,65.2,0,0,3,13,0,0,,,23,23,12,52.1,12,52.1,52.2,5,21.69,6,26,0,0,9,39.1,3,13,0,0,11,47.79,0,0,,,23,23,12,52.1,12,52.1,52.2,4,17.3,7,30.39,0,0,9,39.1,3,13,0,0,11,47.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.52,2.43
"2011-12","Educational Service District 101","10","Ferry","10309","Republic School District",8,23,23,13,56.5,13,56.5,56.5,3,13,7,30.39,0,0,2,8.59,11,47.79,0,0,10,43.39,0,0,,,23,23,8,34.7,8,34.7,34.8,11,47.79,4,17.3,0,0,7,30.39,1,4.29,0,0,15,65.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,15,65.2,15,65.2,65.2,1,4.29,7,30.39,0,0,10,43.39,5,21.69,0,0,8,34.7,0,0,,"NA",2.91,1.91
"2011-12","Educational Service District 101","10","Ferry","10309","Republic School District",10,20,19,16,80,16,80,84.2,2,10,1,5,0,0,3,15,13,65,1,5,4,20,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.25,
"2011-12","Educational Service District 123","11","Franklin","11001","Pasco School District",3,1325,1325,596,44.89,596,44.89,45,300,22.6,429,32.29,0,0,398,30,198,14.9,0,0,729,55,3,10,15,,1327,1326,652,49.1,652,49.1,49.2,333,25,341,25.6,0,0,432,32.5,220,16.5,1,0,675,50.79,2,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.37,2.4
"2011-12","Educational Service District 123","11","Franklin","11001","Pasco School District",4,1191,1191,653,54.79,653,54.79,54.8,142,11.9,396,33.2,0,0,379,31.8,274,23,0,0,538,45.1,1,9,8,,1191,1190,567,47.6,567,47.6,47.6,404,33.89,219,18.3,0,0,298,25,269,22.5,1,0,624,52.29,2,8,8,,1192,1146,544,45.6,544,45.6,47.5,268,22.39,334,28,0,0,375,31.39,169,14.09,46,3.79,648,54.29,1,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.66,2.35
"2011-12","Educational Service District 123","11","Franklin","11001","Pasco School District",5,1275,1275,738,57.79,738,57.79,57.9,197,15.4,340,26.6,0,0,342,26.8,396,31,0,0,537,42.1,3,6,9,,1268,1268,667,52.6,667,52.6,52.6,385,30.3,216,17,0,0,371,29.19,296,23.3,0,0,601,47.29,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1271,629,49.29,629,49.29,49.5,299,23.39,343,26.89,0,0,326,25.5,303,23.69,4,0.3,646,50.6,0,9,9,"NA",2.73,2.45
"2011-12","Educational Service District 123","11","Franklin","11001","Pasco School District",6,1151,1150,683,59.29,683,59.29,59.4,176,15.19,291,25.19,0,0,427,37,256,22.19,1,0,468,40.6,0,9,9,,1151,1150,592,51.39,592,51.39,51.5,304,26.39,254,22,0,0,393,34.1,199,17.19,1,0,559,48.5,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.65,2.41
"2011-12","Educational Service District 123","11","Franklin","11001","Pasco School District",7,1133,1127,597,52.6,597,52.6,53,174,15.3,356,31.39,1,0,263,23.19,333,29.3,6,0.5,536,47.29,5,11,10,,1135,1127,504,44.39,504,44.39,44.7,389,34.2,234,20.6,0,0,306,26.89,198,17.39,8,0.7,631,55.5,3,11,10,,1132,1112,657,58,657,58,59.1,186,16.39,269,23.69,0,0,453,40,204,18,20,1.7,475,41.89,4,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.65,2.26
"2011-12","Educational Service District 123","11","Franklin","11001","Pasco School District",8,1151,1145,599,52,599,52,52.3,235,20.39,311,27,2,0.1,237,20.5,360,31.19,6,0.5,552,47.89,2,9,8,,1148,1142,462,40.2,462,40.2,40.5,438,38.1,242,21,1,0,370,32.2,91,7.9,6,0.5,686,59.7,5,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1148,1132,513,44.6,513,44.6,45.3,241,20.89,378,32.89,1,0,406,35.29,106,9.19,16,1.3,635,55.29,1,13,8,"NA",2.61,2.08
"2011-12","Educational Service District 123","11","Franklin","11001","Pasco School District",10,964,891,686,67.8,639,66.2,71.7,110,11.4,142,14.69,17,1.7,272,28.19,350,36.29,73,7.5,325,33.7,7,70,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,969,879,738,72.9,696,71.79,79.2,56,5.7,127,13.09,21,2.1,438,45.2,237,24.39,90,9.19,273,28.1,9,64,4,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.71,
"2011-12","Educational Service District 123","11","Franklin","11051","North Franklin School District",3,153,150,82,53.5,82,53.5,54.7,21,13.69,47,30.69,0,0,43,28.1,39,25.39,3,1.89,71,46.39,0,0,3,,152,149,74,48.6,74,48.6,49.7,34,22.3,41,26.89,0,0,54,35.5,20,13.09,3,1.89,78,51.29,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.61,2.35
"2011-12","Educational Service District 123","11","Franklin","11051","North Franklin School District",4,149,149,88,59,88,59,59.1,10,6.7,51,34.2,2,1.3,52,34.79,34,22.8,0,0,61,40.89,0,1,1,,149,149,59,39.5,59,39.5,39.6,52,34.79,38,25.5,0,0,38,25.5,21,14,0,0,90,60.39,0,1,1,,149,146,78,52.29,78,52.29,53.4,20,13.4,48,32.2,2,1.3,54,36.2,22,14.69,3,2,71,47.6,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.71,2.18
"2011-12","Educational Service District 123","11","Franklin","11051","North Franklin School District",5,157,156,90,57.29,90,57.29,57.7,22,14,44,28,2,1.19,43,27.3,45,28.6,1,0.6,67,42.6,0,2,,,158,157,80,50.6,80,50.6,51,43,27.19,34,21.5,1,0.6,59,37.29,20,12.59,1,0.6,78,49.29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,156,71,45.2,71,45.2,45.5,47,29.89,38,24.19,0,0,45,28.6,26,16.5,1,0.6,86,54.7,0,2,,"NA",2.66,2.32
"2011-12","Educational Service District 123","11","Franklin","11051","North Franklin School District",6,155,154,105,67.7,105,67.7,68.2,9,5.79,40,25.8,7,4.5,67,43.2,31,20,1,0.6,50,32.2,0,1,1,,155,155,104,67,104,67,67.1,26,16.69,25,16.1,1,0.6,64,41.2,39,25.1,0,0,51,32.89,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.67,2.73
"2011-12","Educational Service District 123","11","Franklin","11051","North Franklin School District",7,159,159,81,50.89,81,50.89,50.9,19,11.9,59,37.1,0,0,44,27.6,37,23.19,0,0,78,49,0,2,1,,159,158,73,45.89,73,45.89,46.2,44,27.6,41,25.69,0,0,51,32,22,13.8,1,0.6,86,54,0,2,1,,159,158,97,61,97,61,61.4,20,12.5,41,25.69,0,0,68,42.7,29,18.19,1,0.6,62,38.89,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.62,2.3
"2011-12","Educational Service District 123","11","Franklin","11051","North Franklin School District",8,143,140,75,52.39,75,52.39,53.6,27,18.8,38,26.5,0,0,23,16,52,36.29,3,2,68,47.5,0,2,3,,143,138,55,38.39,55,38.39,39.9,46,32.1,37,25.8,0,0,34,23.69,21,14.59,5,3.39,88,61.5,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,144,141,61,42.29,61,42.29,43.3,22,15.19,58,40.2,0,0,37,25.6,24,16.6,3,2,83,57.6,0,1,3,"NA",2.65,2.13
"2011-12","Educational Service District 123","11","Franklin","11051","North Franklin School District",10,133,131,102,75.5,100,75.09,76.3,10,7.5,21,15.69,7,5.2,32,24,61,45.79,2,1.5,33,24.8,9,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,130,130,111,84,109,83.79,83.8,5,3.79,16,12.3,7,5.29,60,46.1,42,32.29,0,0,21,16.1,11,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.94,
"2011-12","Educational Service District 123","11","Franklin","11054","Star School District",3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","11","Franklin","11054","Star School District",5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","11","Franklin","11056","Kahlotus School District",3,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","11","Franklin","11056","Kahlotus School District",4,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","11","Franklin","11056","Kahlotus School District",5,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","11","Franklin","11056","Kahlotus School District",6,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","11","Franklin","11056","Kahlotus School District",7,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","11","Franklin","11056","Kahlotus School District",8,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","11","Franklin","11056","Kahlotus School District",10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 123","12","Garfield","12110","Pomeroy School District",3,18,18,16,88.79,16,88.79,88.9,2,11.09,0,0,1,5.5,10,55.5,5,27.69,0,0,2,11.09,0,0,,,18,18,14,77.7,14,77.7,77.8,0,0,4,22.19,1,5.5,8,44.39,5,27.69,0,0,4,22.19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.88,2.88
"2011-12","Educational Service District 123","12","Garfield","12110","Pomeroy School District",4,25,25,19,76,19,76,76,1,4,5,20,3,12,12,48,4,16,0,0,6,24,0,0,,,25,25,13,52,13,52,52,6,24,6,24,0,0,10,40,3,12,0,0,12,48,0,0,,,25,25,21,84,21,84,84,0,0,4,16,1,4,12,48,8,32,0,0,4,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.52,2.4
"2011-12","Educational Service District 123","12","Garfield","12110","Pomeroy School District",5,31,31,22,70.9,22,70.9,71,3,9.59,6,19.3,1,3.2,11,35.39,10,32.2,0,0,9,29,0,0,,,31,31,19,61.2,19,61.2,61.3,7,22.5,5,16.1,0,0,16,51.6,3,9.59,0,0,12,38.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,19,61.2,19,61.2,61.3,4,12.9,8,25.8,0,0,12,38.7,7,22.5,0,0,12,38.7,0,0,,"NA",2.83,2.48
"2011-12","Educational Service District 123","12","Garfield","12110","Pomeroy School District",6,20,20,18,90,18,90,90,2,10,0,0,0,0,10,50,8,40,0,0,2,10,0,0,,,20,20,16,80,16,80,80,2,10,2,10,0,0,9,45,7,35,0,0,4,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.2,3.05
"2011-12","Educational Service District 123","12","Garfield","12110","Pomeroy School District",7,27,27,18,66.59,18,66.59,66.7,2,7.4,7,25.89,2,7.4,7,25.89,9,33.29,0,0,9,33.29,0,0,,,27,27,12,44.39,12,44.39,44.4,7,25.89,8,29.6,0,0,11,40.7,1,3.7,0,0,15,55.5,0,0,,,27,25,11,40.7,11,40.7,44,3,11.09,11,40.7,0,0,10,37,1,3.7,2,7.4,16,59.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.7,2.22
"2011-12","Educational Service District 123","12","Garfield","12110","Pomeroy School District",8,26,26,18,69.2,18,69.2,69.2,4,15.3,4,15.3,0,0,7,26.89,11,42.29,0,0,8,30.69,0,0,,,26,26,14,53.79,14,53.79,53.8,6,23,6,23,0,0,9,34.6,5,19.19,0,0,12,46.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,16,61.5,16,61.5,61.5,4,15.3,6,23,0,0,10,38.39,6,23,0,0,10,38.39,0,0,,"NA",2.96,2.5
"2011-12","Educational Service District 123","12","Garfield","12110","Pomeroy School District",10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2011-12","Educational Service District 105","13","Grant","13073","Wahluke School District",3,186,184,65,34.89,65,34.89,35.3,48,25.8,71,38.1,0,0,50,26.8,15,8,2,1,121,65,0,4,,,186,185,83,44.6,83,44.6,44.9,53,28.39,49,26.3,0,0,67,36,16,8.59,1,0.5,103,55.29,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.14,2.23
"2011-12","Educational Service District 105","13","Grant","13073","Wahluke School District",4,146,146,59,40.39,59,40.39,40.4,19,13,68,46.5,4,2.7,42,28.69,13,8.9,0,0,87,59.5,0,2,2,,146,146,53,36.29,53,36.29,36.3,66,45.2,27,18.39,0,0,38,26,15,10.19,0,0,93,63.6,0,2,2,,146,142,44,30.1,44,30.1,31,47,32.1,51,34.89,1,0.6,39,26.69,4,2.7,4,2.7,102,69.79,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.28,2.01
"2011-12","Educational Service District 105","13","Grant","13073","Wahluke School District",5,156,154,80,51.2,80,51.2,51.9,24,15.3,50,32,3,1.89,53,33.89,24,15.3,2,1.19,76,48.7,0,3,1,,156,154,105,67.29,105,67.29,68.2,32,20.5,17,10.8,0,0,51,32.6,54,34.6,2,1.19,51,32.6,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,156,155,64,41,64,41,41.3,49,31.39,42,26.89,1,0.6,53,33.89,10,6.4,1,0.6,92,58.89,0,3,1,"NA",2.42,2.78
"2011-12","Educational Service District 105","13","Grant","13073","Wahluke School District",6,157,157,80,50.89,80,50.89,51,40,25.39,37,23.5,0,0,62,39.39,18,11.4,0,0,77,49,0,1,2,,155,155,50,32.2,50,32.2,32.3,60,38.7,45,29,0,0,47,30.3,3,1.89,0,0,105,67.7,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.36,1.95
"2011-12","Educational Service District 105","13","Grant","13073","Wahluke School District",7,135,133,57,42.2,57,42.2,42.9,19,14,57,42.2,0,0,32,23.69,25,18.5,2,1.39,78,57.7,0,1,2,,135,135,41,30.3,41,30.3,30.4,46,34,48,35.5,0,0,30,22.19,11,8.09,0,0,94,69.59,0,1,2,,135,132,80,59.2,80,59.2,60.6,14,10.3,38,28.1,0,0,52,38.5,28,20.69,3,2.2,55,40.7,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.43,2.04
"2011-12","Educational Service District 105","13","Grant","13073","Wahluke School District",8,155,152,62,40,62,40,40.8,37,23.8,53,34.1,0,0,26,16.69,36,23.19,3,1.89,93,60,0,1,1,,155,152,41,26.39,41,26.39,27,65,41.89,46,29.6,0,0,38,24.5,3,1.89,3,1.89,114,73.5,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,155,150,63,40.6,63,40.6,42,42,27,45,29,0,0,55,35.39,8,5.09,5,3.2,92,59.29,0,1,1,"NA",2.35,1.82
"2011-12","Educational Service District 105","13","Grant","13073","Wahluke School District",10,126,125,94,71.2,88,69.79,70.4,16,12.59,21,16.6,7,5.5,43,34.1,38,30.1,1,0.7,38,30.1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,124,99,75,95,74.2,76.6,11,8.5,18,14,8,6.2,59,46,28,21.8,4,3.1,33,25.69,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.68,
"2011-12","North Central Educational Service District 171","13","Grant","13144","Quincy School District",3,185,185,95,51.29,95,51.29,51.4,15,8.09,75,40.5,0,0,70,37.79,25,13.5,0,0,90,48.6,0,0,1,,185,185,102,55.1,102,55.1,55.1,30,16.19,53,28.6,0,0,75,40.5,27,14.5,0,0,83,44.79,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.56,2.53
"2011-12","North Central Educational Service District 171","13","Grant","13144","Quincy School District",4,189,186,100,52.89,100,52.89,53.8,16,8.4,70,37,2,1,67,35.39,31,16.39,3,1.5,89,47,1,0,1,,189,186,90,47.6,90,47.6,48.4,73,38.6,23,12.09,0,0,39,20.6,51,26.89,3,1.5,99,52.29,0,1,1,,188,181,97,51.5,97,51.5,53.6,26,13.8,58,30.8,0,0,80,42.5,17,9,7,3.7,91,48.39,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.54,2.32
"2011-12","North Central Educational Service District 171","13","Grant","13144","Quincy School District",5,203,202,89,43.79,89,43.79,44.1,43,21.1,70,34.39,0,0,57,28,32,15.69,1,0.4,114,56.1,0,0,2,,203,202,96,47.2,96,47.2,47.5,68,33.39,38,18.69,0,0,67,33,29,14.19,1,0.4,107,52.7,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,203,202,69,33.89,69,33.89,34.2,76,37.39,57,28,0,0,57,28,12,5.9,1,0.4,134,66,0,0,2,"NA",2.37,2.27
"2011-12","North Central Educational Service District 171","13","Grant","13144","Quincy School District",6,208,207,107,51.39,107,51.39,51.7,32,15.3,68,32.6,0,0,79,37.89,28,13.4,1,0.4,101,48.5,0,0,1,,208,207,121,58.1,121,58.1,58.5,42,20.1,44,21.1,2,0.9,76,36.5,43,20.6,1,0.4,87,41.79,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.48,2.54
"2011-12","North Central Educational Service District 171","13","Grant","13144","Quincy School District",7,181,179,88,48.6,88,48.6,49.2,31,17.1,60,33.1,0,0,46,25.39,42,23.19,2,1.1,93,51.29,1,1,,,181,179,75,41.39,75,41.39,41.9,59,32.5,45,24.8,0,0,43,23.69,32,17.6,2,1.1,106,58.5,0,2,,,180,170,86,47.7,86,47.7,50.6,33,18.3,51,28.3,0,0,71,39.39,15,8.3,10,5.5,94,52.2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.52,2.24
"2011-12","North Central Educational Service District 171","13","Grant","13144","Quincy School District",8,201,200,107,53.2,107,53.2,53.5,46,22.8,47,23.3,0,0,50,24.8,57,28.3,1,0.4,94,46.7,0,3,1,,200,199,75,37.5,75,37.5,37.7,75,37.5,49,24.5,0,0,56,28,19,9.5,1,0.5,125,62.5,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,200,199,105,52.5,105,52.5,52.8,41,20.5,53,26.5,0,0,75,37.5,30,15,1,0.5,95,47.5,0,4,1,"NA",2.57,2.09
"2011-12","North Central Educational Service District 171","13","Grant","13144","Quincy School District",10,187,185,116,62,116,62,62.7,22,11.69,47,25.1,0,0,62,33.1,54,28.8,2,1,71,37.89,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,186,180,129,68.6,127,68.2,70.6,11,5.9,42,22.5,2,1,88,47.29,37,19.8,6,3.2,59,31.69,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.76,
"2011-12","North Central Educational Service District 171","13","Grant","13146","Warden School District",3,66,66,38,57.5,38,57.5,57.6,7,10.59,21,31.8,0,0,29,43.89,9,13.59,0,0,28,42.39,0,0,,,66,66,34,51.5,34,51.5,51.5,11,16.6,21,31.8,0,0,24,36.29,10,15.09,0,0,32,48.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.6,2.49
"2011-12","North Central Educational Service District 171","13","Grant","13146","Warden School District",4,70,70,38,54.2,38,54.2,54.3,3,4.2,29,41.39,4,5.7,28,40,6,8.5,0,0,32,45.7,0,2,1,,71,71,29,40.79,29,40.79,40.8,23,32.29,19,26.69,0,0,20,28.1,9,12.59,0,0,42,59.1,0,1,1,,70,69,30,42.79,30,42.79,43.5,14,20,25,35.7,1,1.39,27,38.5,2,2.79,1,1.39,40,57.1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.41,2.2
"2011-12","North Central Educational Service District 171","13","Grant","13146","Warden School District",5,74,73,45,60.79,45,60.79,61.6,9,12.09,19,25.6,0,0,33,44.5,12,16.19,1,1.3,29,39.1,0,0,2,,74,73,45,60.79,45,60.79,61.6,12,16.19,16,21.6,0,0,30,40.5,15,20.19,1,1.3,29,39.1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,74,73,35,47.2,35,47.2,47.9,16,21.6,22,29.69,0,0,21,28.3,14,18.89,1,1.3,39,52.7,0,0,2,"NA",2.62,2.62
"2011-12","North Central Educational Service District 171","13","Grant","13146","Warden School District",6,83,83,35,42.1,35,42.1,42.2,18,21.6,30,36.1,3,3.6,29,34.89,3,3.6,0,0,48,57.79,0,0,2,,83,83,27,32.5,27,32.5,32.5,37,44.5,19,22.8,0,0,25,30.1,2,2.39,0,0,56,67.4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.13,1.9
"2011-12","North Central Educational Service District 171","13","Grant","13146","Warden School District",7,90,89,41,45.5,41,45.5,46.1,16,17.69,32,35.5,2,2.2,18,20,21,23.3,1,1.1,49,54.39,0,1,,,89,88,38,42.6,38,42.6,43.2,27,30.3,23,25.8,0,0,20,22.39,18,20.19,1,1.1,51,57.29,0,2,,,89,88,52,58.39,52,58.39,59.1,14,15.69,22,24.69,3,3.29,39,43.79,10,11.19,1,1.1,37,41.5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.42,2.3
"2011-12","North Central Educational Service District 171","13","Grant","13146","Warden School District",8,85,82,47,55.2,47,55.2,57.3,16,18.8,19,22.3,0,0,21,24.69,26,30.5,3,3.5,38,44.7,0,0,,,85,82,46,54.1,46,54.1,56.1,20,23.5,16,18.8,0,0,28,32.89,18,21.1,3,3.5,39,45.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,82,45,52.89,45,52.89,54.9,19,22.3,18,21.1,1,1.1,38,44.7,6,7,3,3.5,40,47,0,0,,"NA",2.59,2.44
"2011-12","North Central Educational Service District 171","13","Grant","13146","Warden School District",10,71,70,46,64.7,46,64.7,65.7,12,16.89,12,16.89,0,0,22,30.89,24,33.79,1,1.39,25,35.2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,68,66,55,80.8,55,80.79,83.3,2,2.89,9,13.19,0,0,32,47,23,33.79,2,2.89,13,19.1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.79,
"2011-12","North Central Educational Service District 171","13","Grant","13151","Coulee-Hartline School District",3,14,14,8,57.1,8,57.1,57.1,2,14.19,4,28.5,0,0,2,14.19,6,42.79,0,0,6,42.79,0,0,,,14,14,5,35.7,5,35.7,35.7,4,28.5,5,35.7,0,0,5,35.7,0,0,0,0,9,64.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.85,2.07
